,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463548112.75257593,579686812.2962608,True,,5,,,,2024-07-07T11:46:00.000Z,139.39943414685075,1861381922.7737212,-33.688,-0.06873766,0.42874326,-1.16414999,-18.84335118,-4.25258277,-23.47434116,64618344617.54965,3.0687,80808013616.49,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:14.920311
5,3408,USDC,USDC,usd-coin,20851,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33753949932.455482,33753949932.455482,False,,6,,,,2024-07-07T11:46:00.000Z,0.9999539331982902,3526444657.041185,-38.8577,-0.01355401,0.00302278,0.00737557,0.0045785,-0.03647444,-0.01334681,33752394995.93702,1.6029,33752394995.94,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-07 17:18:14.920311
6,52,XRP,XRP,xrp,1351,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55723063839.0,99987471767.0,False,,7,,,,2024-07-07T11:47:00.000Z,0.4337640648304081,714112806.919585,-23.6922,-0.38026788,-0.19686098,-8.11185063,-17.65786884,-16.72229507,-28.52437694,24170662675.608963,1.1492,43376406483.04,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:14.920311
7,11419,Toncoin,TON,toncoin,451,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2506067323.654634,5108652389.741753,True,,8,3414166606.0,25826794846.90679,,2024-07-07T11:46:00.000Z,7.564597111786873,279278998.9642334,-41.9312,-0.43482876,0.20817641,-1.17261987,0.80262826,32.59355332,30.30131277,18957389638.461304,0.9003,38644897112.56,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:14.920311
8,74,Dogecoin,DOGE,dogecoin,1021,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145016556383.70526,145016556383.70526,True,,9,,,,2024-07-07T11:47:00.000Z,0.10994525819273702,705183724.0707644,-28.5225,-0.37204615,0.78218317,-10.0446858,-31.63234103,-25.44664491,-46.79366476,15943882733.828081,0.7581,15943882733.83,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:14.920311
9,2010,Cardano,ADA,cardano,1208,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35766427757.675,37021269743.925,False,,10,,,,2024-07-07T11:46:00.000Z,0.36542085816372966,263655507.74234688,-27.9703,-0.17202196,2.42300449,-5.01783362,-24.58888503,-17.05668169,-39.94397382,13069798724.66064,0.6207,16443938617.37,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:14.920311
10,1958,TRON,TRX,tron,999,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87161069728.47076,87161083930.39995,True,,11,71659659264.0,9276939674.286875,,2024-07-07T11:46:00.000Z,0.1294583280128346,283936930.9678502,-38.7493,-0.33866515,0.12220327,3.453087,13.04651726,5.4776072,5.24994805,11283726354.857918,0.5359,11283728193.42,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:14.920311
11,5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394282399.21728426,443628769.21728426,False,,12,,,,2024-07-07T11:46:00.000Z,26.31828440028223,255022960.80638614,-22.4864,-1.02679611,2.29898049,-7.20935531,-27.34628705,-23.61278001,-47.70742484,10376836316.626102,0.4928,18837278345.78,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:14.920311
12,5994,Shiba Inu,SHIB,shiba-inu,841,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270857142795.1,589519318064517.2,False,,13,,,,2024-07-07T11:46:00.000Z,1.6261497821173406e-05,458362050.1953266,23.7082,-0.09389522,2.91638811,-4.12561911,-35.73711485,-28.30432017,-43.92324625,9582426759.508549,0.4551,9586467106.25,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-07 17:18:14.920311
13,6636,Polkadot,DOT,polkadot-new,792,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1465685231.0724082,9097665175.581404,,2024-07-07T11:47:00.000Z,6.207107080505171,286230178.89697254,-29.7876,-0.75137345,4.10936003,1.53764092,-14.29243259,-10.8106341,-30.80198574,8925530925.281975,0.4244,8925530925.28,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:14.920311
14,1975,Chainlink,LINK,chainlink,1812,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-07T11:46:00.000Z,12.796590968589205,249645549.27738786,-32.4551,-0.61188421,2.23792373,-5.73277386,-27.15174045,-7.30955474,-31.13668991,7781606589.895493,0.37,12796590968.59,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-07 17:18:14.920311
0,1,Bitcoin,BTC,bitcoin,11592,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19719621.0,19719621.0,False,,1,,,,2024-07-07T11:47:00.000Z,57363.31345852834,20708726585.37028,-33.4408,-0.30656112,1.1670685,-6.69281608,-19.82804314,-7.95365803,-20.64890074,1131182800706.3782,53.7832,1204629582629.1,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:18.118956
1,1027,Ethereum,ETH,ethereum,9122,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120200756.8851741,120200756.8851741,True,,2,,,,2024-07-07T11:46:00.000Z,3010.614532925886,10401825647.753218,-33.9974,-0.00315931,0.20510051,-11.06455731,-21.32591018,0.60265504,-16.95613798,361878145547.1964,17.1855,361878145547.2,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:18.118956
2,825,Tether USDt,USDT,tether,91099,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112223789756.2796,116076856617.27618,True,,3,,,,2024-07-07T11:46:00.000Z,0.9998646393249973,42295024301.36388,-28.5175,-0.02557636,-0.01929645,0.18211424,0.05807034,-0.05335663,0.01633226,112208599068.34683,5.3288,116061144375.61,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-07 17:18:18.118956
3,1839,BNB,BNB,bnb,2190,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582730.09550494,147582730.09550494,False,,4,,,,2024-07-07T11:46:00.000Z,507.63655711092275,1650807570.6266913,-4.7229,-0.30975957,-0.85107092,-11.60005212,-27.83641603,-13.19654733,-14.749067,74918388994.71269,3.5621,74918388994.71,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:18.118956
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463548112.75257593,579686812.2962608,True,,5,,,,2024-07-07T11:46:00.000Z,139.39943414685075,1861381922.7737212,-33.688,-0.06873766,0.42874326,-1.16414999,-18.84335118,-4.25258277,-23.47434116,64618344617.54965,3.0687,80808013616.49,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:18.118956
5,3408,USDC,USDC,usd-coin,20851,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33753949932.455482,33753949932.455482,False,,6,,,,2024-07-07T11:46:00.000Z,0.9999539331982902,3526444657.041185,-38.8577,-0.01355401,0.00302278,0.00737557,0.0045785,-0.03647444,-0.01334681,33752394995.93702,1.6029,33752394995.94,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-07 17:18:18.118956
6,52,XRP,XRP,xrp,1351,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55723063839.0,99987471767.0,False,,7,,,,2024-07-07T11:47:00.000Z,0.4337640648304081,714112806.919585,-23.6922,-0.38026788,-0.19686098,-8.11185063,-17.65786884,-16.72229507,-28.52437694,24170662675.608963,1.1492,43376406483.04,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:18.118956
7,11419,Toncoin,TON,toncoin,451,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2506067323.654634,5108652389.741753,True,,8,3414166606.0,25826794846.90679,,2024-07-07T11:46:00.000Z,7.564597111786873,279278998.9642334,-41.9312,-0.43482876,0.20817641,-1.17261987,0.80262826,32.59355332,30.30131277,18957389638.461304,0.9003,38644897112.56,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:18.118956
8,74,Dogecoin,DOGE,dogecoin,1021,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145016556383.70526,145016556383.70526,True,,9,,,,2024-07-07T11:47:00.000Z,0.10994525819273702,705183724.0707644,-28.5225,-0.37204615,0.78218317,-10.0446858,-31.63234103,-25.44664491,-46.79366476,15943882733.828081,0.7581,15943882733.83,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:18.118956
9,2010,Cardano,ADA,cardano,1208,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35766427757.675,37021269743.925,False,,10,,,,2024-07-07T11:46:00.000Z,0.36542085816372966,263655507.74234688,-27.9703,-0.17202196,2.42300449,-5.01783362,-24.58888503,-17.05668169,-39.94397382,13069798724.66064,0.6207,16443938617.37,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:18.118956
10,1958,TRON,TRX,tron,999,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87161069728.47076,87161083930.39995,True,,11,71659659264.0,9276939674.286875,,2024-07-07T11:46:00.000Z,0.1294583280128346,283936930.9678502,-38.7493,-0.33866515,0.12220327,3.453087,13.04651726,5.4776072,5.24994805,11283726354.857918,0.5359,11283728193.42,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:18.118956
11,5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394282399.21728426,443628769.21728426,False,,12,,,,2024-07-07T11:46:00.000Z,26.31828440028223,255022960.80638614,-22.4864,-1.02679611,2.29898049,-7.20935531,-27.34628705,-23.61278001,-47.70742484,10376836316.626102,0.4928,18837278345.78,,2024-07-07T11:46:00.000Z,,,,,,2024-07-07 17:18:18.118956
12,5994,Shiba Inu,SHIB,shiba-inu,841,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270857142795.1,589519318064517.2,False,,13,,,,2024-07-07T11:46:00.000Z,1.6261497821173406e-05,458362050.1953266,23.7082,-0.09389522,2.91638811,-4.12561911,-35.73711485,-28.30432017,-43.92324625,9582426759.508549,0.4551,9586467106.25,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-07 17:18:18.118956
13,6636,Polkadot,DOT,polkadot-new,792,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1465685231.0724082,9097665175.581404,,2024-07-07T11:47:00.000Z,6.207107080505171,286230178.89697254,-29.7876,-0.75137345,4.10936003,1.53764092,-14.29243259,-10.8106341,-30.80198574,8925530925.281975,0.4244,8925530925.28,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:18:18.118956
14,1975,Chainlink,LINK,chainlink,1812,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-07T11:46:00.000Z,12.796590968589205,249645549.27738786,-32.4551,-0.61188421,2.23792373,-5.73277386,-27.15174045,-7.30955474,-31.13668991,7781606589.895493,0.37,12796590968.59,,2024-07-07T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-07 17:18:18.118956
0,1,Bitcoin,BTC,bitcoin,11592,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19719621.0,19719621.0,False,,1,,,,2024-07-07T11:48:00.000Z,57371.84836242604,20705935945.61903,-33.4143,-0.33301603,1.1931253,-6.67340224,-19.81541528,-8.02779975,-20.59785798,1131351105776.5122,53.7912,1204808815610.95,,2024-07-07T11:48:00.000Z,,,,,,2024-07-07 17:19:18.603648
1,1027,Ethereum,ETH,ethereum,9122,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120200756.8851741,120200756.8851741,True,,2,,,,2024-07-07T11:47:00.000Z,3010.6038110753066,10402127339.765858,-33.8685,-0.00440423,0.16357266,-11.10331925,-21.38351618,0.5758165,-16.94433886,361876856772.64154,17.2058,361876856772.64,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
2,825,Tether USDt,USDT,tether,91099,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112223789756.2796,116076856617.27618,True,,3,,,,2024-07-07T11:47:00.000Z,0.9998632926058431,42276127326.21999,-28.3906,-0.01808112,-0.02467213,0.16086908,0.04670921,-0.0185934,0.01308762,112208447934.4196,5.3351,116060988052.69,,2024-07-07T11:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-07 17:19:18.603648
3,1839,BNB,BNB,bnb,2190,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582730.09550494,147582730.09550494,False,,4,,,,2024-07-07T11:47:00.000Z,507.65782225311636,1651778246.9371305,-4.6073,-0.25096432,-0.85883255,-11.60072267,-27.84491625,-13.20460891,-14.74486957,74921527362.45349,3.5622,74921527362.45,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463548112.75257593,579686812.2962608,True,,5,,,,2024-07-07T11:47:00.000Z,139.42993774386844,1859745859.9446871,-33.5031,-0.02834734,0.43409873,-1.16734741,-18.82743624,-4.25857019,-23.47161346,64632484502.37937,3.073,80825696149.41,,2024-07-07T11:47:00.000Z,,,,,,2024-07-07 17:19:18.603648
